Name,EstablishmentType,Rating,NumReviews,Address,Cuisine,CostForTwo,City
Mama's Tofu,CASUAL DINING,,,"1635 Lawrence Avenue West, North York","Vietnamese, Asian",25.0,North York
Lee Town,CASUAL DINING,2.6,6.0,"4907 Yonge Street, North York M2N 5N4","Dim Sum, Cantonese, Chinese, Asian",35.0,North York
Cucina di Paisano,CASUAL DINING,,,"865 York Mills Road, North York M3B 1Y6","Italian, Mediterranean",50.0,North York
Saigon Express,CASUAL DINING,3.2,8.0,"Peanut Plaza, 3070 Don Mills Road, North York","Vietnamese, Thai, Asian",20.0,North York
Big Smoke Burger,QUICK BITES,2.8,8.0,"Yorkdale Mall, Food Court, 3401 Dufferin Street, North York","Burger, Fast Food",25.0,North York
Popeyes,QUICK BITES,,,"865 York Mills Road, North York, GTA",Fast Food,25.0,North York
"BAKERY,CAFÉ",Other,,,"Bathurst Street, North York","Bakery, Cafe, Desserts",10.0,North York
Kum Kang San,CASUAL DINING,3.2,8.0,"Unit 124-126, 5050 Dufferin Street, North York M3H 5T5","Japanese, Korean, Asian",60.0,North York
Charcoal and Salt,CASUAL DINING,2.7,5.0,"5523 Yonge Street, North York","BBQ, Korean, Asian",40.0,North York
Hell's Chicken,CASUAL DINING,3.1,6.0,"6080 Yonge Street, North York M2M 3W5","Korean, Asian",40.0,North York
Lily Garden,CASUAL DINING,2.9,7.0,"361 Wilson Avenue, Toronto","Chinese, Asian",25.0,North York
Sandra's,CASUAL DINING,3.7,7.0,"2899 Steeles Avenue West, Unit 12, North York M3J 3A1",Italian,40.0,North York
New York Fries,QUICK BITES,,,"1800 Sheppard Ave E, Unit F003, North York M2H 4P8",Fast Food,15.0,North York
Pizza Pizza,QUICK BITES,2.7,4.0,"624 Sheppard Avenue West, North York","Pizza, Fast Food",25.0,North York
Goa Indian Farm Kitchen,CASUAL DINING,2.8,5.0,"2901 Bayview Avenue, North York, ON M2K 1E6",Indian,25.0,North York
Maiz Latin Food,CASUAL DINING,3.1,4.0,"3220 Yonge St, North York, Toronto M4N 2L2",Latin American,40.0,North York
Shopsy's,CASUAL DINING,2.7,6.0,"York University, York Lanes, 4700 Keele Street, North York M3J 1P3",Bar Food,65.0,North York
Caribbean Queen,QUICK BITES,3.2,6.0,"Fairview Mall, 1800 Sheppard Avenue East, North York",Caribbean,20.0,North York
El Greeko,QUICK BITES,3.4,7.0,"Sheridan Mall, Food Court, 1700 Wilson Avenue, North York M3L 1A6","Fast Food, Greek",20.0,North York
Three Guy's BBQ,CASUAL DINING,,,"5649 Yonge Street, North York","BBQ, Northern Chinese, Chinese, Asian",40.0,North York
Nguyen Huong,QUICK BITES,3.8,4.0,"1625 Wilson Avenue, North York M3L 1A5",Vietnamese,10.0,North York
I-Migoo,DESSERT PARLOR,,,"5418 Yonge street, Unit 5, North York M2N","Bubble Tea, Japanese",20.0,North York
Tasty Pizza & More,QUICK BITES,3.7,6.0,"360 Hullmar Drive, North York","Pizza, Fast Food",15.0,North York
George's Tastee Bread & Patties,QUICK BITES,3.3,4.0,"3913 Don Mills Road, North York","Bakery, Caribbean",20.0,North York
Domino's,QUICK BITES,3.7,7.0,"820 Sheppard Avenue West, North York","Fast Food, Pizza",25.0,North York
Red Mango,CASUAL DINING,,,"5 Lesmill Road, North York M3B 2T3","Thai, Chinese, Asian",30.0,North York
Happy Lemon,CAFÉ,,,"5425 Yonge Street, North York M2N 5R6","Cafe, Bubble Tea",15.0,North York
Baba Ganoush,CASUAL DINING,,,"1150 Sheppard Avenue West, North York M3K 2B5","Middle Eastern, Mediterranean",35.0,North York
What A Bagel,CAFÉ,3.3,4.0,"808 York Mills Road, North York","Cafe, Bakery",20.0,North York
Euro Shawarma,QUICK BITES,3.5,6.0,"2706 Keele Street, North York M3M 3G5","Mediterranean, Middle Eastern, Fast Food",35.0,North York
Maker Pizza,QUICK BITES,,,"1537 Avenue Rd, North York, ON M5M 3X3, Toronto",Pizza,20.0,North York
Pizza Nova,QUICK BITES,3.5,5.0,"5585 Yonge Street, North York","Pizza, Fast Food",30.0,North York
Chic Xi,CASUAL DINING,,,"3471 Yonge St, North York, ON M4N 2N3, Canada",Chinese,30.0,North York
Booster Juice,BEVERAGE SHOP,3.7,7.0,"808 York Mills Road, North York","Juices, Beverages, Healthy Food",20.0,North York
Liu Yang Steamed Dishes,CASUAL DINING,,,"25 Spring Garden, North York",Chinese,35.0,North York
De Karibbean King's Eatery,QUICK BITES,3.4,5.0,"2300 Finch Avenue West, North York","Guyanese, Caribbean, West Indian",25.0,North York
Lucky Wok Restaurant,CASUAL DINING,3.3,4.0,"728 Wilson Avenue, North York M3K 1E2","Chinese, Asian",30.0,North York
Kokoya,BAR,,,"5515 Yonge Street, North York M2N 5S3","Bar Food, Korean, Asian",60.0,North York
The Bean Sprout,QUICK BITES,3.3,6.0,"1448 Lawrence Avenue, North York M4A 2S8","Chinese, Asian",45.0,North York
Big Smoke Burger,CASUAL DINING,,,"799 York Mills Road, Toronto M3B 1X6",Burger,25.0,North York
Takimi,CASUAL DINING,3.1,8.0,"6233 Bathurst Street, North York M2R 2A5","Sushi, Japanese, Asian",40.0,North York
Magic Noodle,CASUAL DINING,,,"5453 Yonge Street, Toronto M2N 5S1",Chinese,25.0,North York
Chaihana,CASUAL DINING,3.2,4.0,"1000 Finch Avenue West, North York",Central Asian,30.0,North York
Jimmy The Greek,QUICK BITES,,,"Fairview Mall, 1800 Sheppard Avenue East, North York",Greek,25.0,North York
Tin Tin Congee,CASUAL DINING,3.2,4.0,"4205 Keele Street, Unit 7, North York M3J 3T8","Chinese, Asian",25.0,North York
Wendy's,FAST FOOD,,,5095 Yonge Street,"Fast Food, Burger",20.0,North York
Beaver Tails,DESSERT PARLOR,,,"1101 Horseshoe Valley Road, Barrie L4M 4Y8",Desserts,15.0,North York
Pita Land,QUICK BITES,3.4,5.0,"4901 Steeles Avenue West, North York",Middle Eastern,30.0,North York
Meet Fresh Toronto,CASUAL DINING,,,"5315 Yonge Street, North York M2N 5R4",Taiwanese,25.0,North York
Koza Kebab & Grill House,QUICK BITES,,,"Centerpoint Mall, Ground Floor, 6464 Yonge Street, Unit 164A, North York M2M 3X4","Kebab, Turkish",35.0,North York
Starbucks,CAFÉ,,,6355 Yonge Street M2M 3X8,Cafe,,North York
Canephora,CAFÉ,2.9,4.0,"222 Finch Avenue West, Unit 101, North York M2R 1M6","Cafe, Bakery",25.0,North York
Treats,CAFÉ,,,"York University, Student Centre, 4700 Keele Street, North York M3J 1P3","Cafe, Bakery",15.0,North York
"Honey Bear, Hungarian Delicatessen",QUICK BITES,3.4,6.0,"249 Sheppard Avenue East, North York",Hungarian,,North York
Godiva Chocolatier,DESSERT PARLOR,,,"Fairview Mall, 1800 Sheppard Avenue East, North York",Desserts,25.0,North York
Yogen Früz,DESSERT PARLOR,,,"Fairview Mall, 1800 Sheppard Avenue East, North York","Frozen Yogurt, Desserts",15.0,North York
Rustic Bakery,CAFÉ,3.8,4.0,"318 Rustic Road, North York M6L 1W6","Cafe, Bakery",25.0,North York
Tasty Hut,CASUAL DINING,,,"5463 Yonge Street, North York M2N 5S1","Sichuan, Chinese, Asian",30.0,North York
Parrot Nest,CASUAL DINING,3.1,5.0,"1931 Sheppard Avenue West, North York M3L 1Y8",Caribbean,30.0,North York
Bazille,CASUAL DINING,,,3401 Dufferin Street Unit 500 M6A 2T9,"French, Canadian",25.0,North York
Canaan Cake Centre,BAKERY,,,"11 Spring Garden Avenue, North York","Bakery, Korean",15.0,North York
Tunup Islands,QUICK BITES,,,"1542 Jane Street, Toronto","Caribbean, West Indian, Jamaican",30.0,North York
Panciteria,CASUAL DINING,,,"3022 Bathurst Street, North York M6B 3B6",Filipino,30.0,North York
Hansik Korea,CASUAL DINING,,,"1101 Finch Avenue West, Unit 4-5, North York M3J 2C9","Korean, Asian",40.0,North York
Pita Pavillion,QUICK BITES,3.7,6.0,"Lawrence Square, 700 Lawrence Avenue, North York M6A 3B4","Mediterranean, Fast Food",25.0,North York
Sun Star Chinese Cuisine,CASUAL DINING,,,"636 Finch Avenue East, North York M2K 2E6","Chinese, Asian",40.0,North York
KFC,QUICK BITES,,,"2774 Victoria Park Avenue, North York",Fast Food,25.0,North York
La Paloma,DESSERT PARLOR,3.1,5.0,"Yorkdale Mall, Food Court, 3401 Dufferin Street, North York M6A 2T9","Desserts, Ice Cream",25.0,North York
Yunshang Rice Noodles,FAST CASUAL,,,"5285 Yonge Street, North York, ON M2N 5R3",Chinese,20.0,North York
Mr. Gao's Garden,QUICK BITES,,,"Peanut Plaza, 3040 Don Mills Road, North York","Chinese, Asian",25.0,North York
Marcello's,QUICK BITES,,,"Yonge Corporate Centre, 4100 Yonge Street, Unit ACY02, North York M2P 2B5",Deli,20.0,North York
Manchu Wok,QUICK BITES,,,"Fairview Mall, Food Court, 1800 Sheppard Avenue East, North York","Fast Food, Chinese, Asian",25.0,North York
Seasons At The Prince - The Westin Prince Toronto,CASUAL DINING,2.8,5.0,"The Westin Prince Toronto, 900 York Mills Road, North York M3B 3H2","American, Breakfast",100.0,North York
Taylor's Landing,CASUAL DINING,3.2,6.0,"10 O'Neill Road, Don Mills M3C 0H1","Grill, Canadian",30.0,North York
La Cubanita,Other,,,"Milvan Shopping Centre, Food Court, 9 Milvan Drive, North York M9L 1Y9","Cuban, Latin American",20.0,North York
Pho Huong Trang,QUICK BITES,3.4,4.0,"3370 Keele Street, North York M3M 2Y9",Vietnamese,25.0,North York
Yorkland Café,CAFÉ,3.4,4.0,"200 Yorkland Blvd, North York","Cafe, Sandwich",13.0,North York
Meat Point,CASUAL DINING,,,"1021 Wilson Avenue, North York, ON M3K 1G6",Turkish,25.0,North York
Mainsha Restaurant,QUICK BITES,3.1,4.0,"Lawrence Square, 700 Lawrence Avenue West, North York",Caribbean,15.0,North York
Don Franchesko,QUICK BITES,3.3,7.0,"1048 Finch Avenue West, North York M3J 2P7",Italian,20.0,North York
Fisherman's Corner,QUICK BITES,,,"3277 Dufferin Street, North York M6A 2T4","Fish and Chips, Fast Food",25.0,North York
Seara,BAKERY,,,"2277 Keele Street, North York M6M","Bakery, Cafe",20.0,North York
Amazing Donuts,DESSERT PARLOR,2.8,6.0,"3772 Bathurst Street, North York M3H 3M6",Desserts,10.0,North York
Sinners Burger,QUICK BITES,,,"2777 Steeles Avenue West, North York M3J 3K5",Burger,,North York
Bourbon St. Grill,QUICK BITES,2.9,5.0,"Fairview Mall, 1800 Sheppard Avenue East, North York","Cajun, Southern",20.0,North York
Slam Grill Restaurant & Bar,CASUAL DINING,3.2,5.0,"3685 Keele Street, North York M3J 3H6","American, Breakfast",35.0,North York
Kavkaz,CASUAL DINING,,,"1881 Steeles Avenue West, North York M3H 5Y4",Middle Eastern,55.0,North York
Timothy's,CAFÉ,3.5,4.0,"North American Centre, 5650 Yonge Street, North York",Cafe,25.0,North York
Piazza Manna,QUICK BITES,,,"5650 Yonge St., North York, Ontario","Pizza, Fast Food, Italian",20.0,North York
Baskin Robbins,DESSERT PARLOR,3.2,6.0,"5925 Leslie Street, North York","Ice Cream, Desserts",15.0,North York
Pinoy Hub,QUICK BITES,,,"Centerpoint Mall, 6464 Yonge Street, North York",Filipino,25.0,North York
Banh Mi Nhu Lan,QUICK BITES,,,"Norfinch Shopping Centre, 1949 Finch Avenue West, North York M3N 2V3","Fast Food, Vietnamese",15.0,North York
New Greatime Corp,CASUAL DINING,,,"3875 Don Mills Road, North York","Northern Chinese, Chinese, Sichuan, Asian",35.0,North York
Parcheggio,CASUAL DINING,,,"South Parking Lot, 2901 Bayview Ave #300, North York, ON M2K 2S3",Italian,35.0,North York
Teriyaki Experience,QUICK BITES,3.3,5.0,861 York Mills Road,Japanese,20.0,North York
Wilson's Haus of Lechon,CASUAL DINING,,,"365 Wilson Avenue, Toronto",Filipino,30.0,North York
Miyako Sushi,CASUAL DINING,3.2,5.0,"572 Marlee Ave, Toronto M6B 3J3","Sushi, Japanese, Asian",40.0,North York
Bio Cafe,CASUAL DINING,,,"3310 Yonge Street, North York M4N 2M4","Korean, Healthy Food, Asian",30.0,North York
Mountain View Coffee,CAFÉ,3.7,4.0,"400 Steeprock Drive, North York M3J 2X1",Coffee and Tea,13.0,North York
The Pit Stop,CASUAL DINING,3.4,4.0,"2300 Keele Street, North York M6M 3Z8","American, Breakfast",35.0,North York
Cucinetta,QUICK BITES,,,"York University, York Lanes, 4700 Keele Street, North York M3K 1P3",Italian,30.0,North York
Thairoomgrand,CASUAL DINING,,,"Unit 9, 861, Yorkmills Road, ON, M3B 1Y2, North York, Toronto","Thai, Beverages",,North York
FV Foods,QUICK BITES,2.8,4.0,"280 Wilson Avenue, North York M3H 1S8","Filipino, Bakery",15.0,North York
Caribbean Cuisine Delights,QUICK BITES,3.6,4.0,"Yorkgate Mall, Food Court, Unit F1, 1 Yorkgate Boulevard, North York M3N 2K2",Caribbean,25.0,North York
Plaza Latina Food Court,Other,3.5,4.0,"9, Milvan Dr, Toronto M9L1Y9","Cuban, Latin American",13.0,North York
Vietnoms,CASUAL DINING,,,"243 Sheppard Avenue East, Toronto",Vietnamese,40.0,North York
A La Turk,CASUAL DINING,,,"3443 Yonge St, North York, Toronto",Turkish,55.0,North York
Shahi The Royal Roti,CASUAL DINING,,,349 Marlee Avenue M6B 3H9,Indian,,North York
The Great Canadian Bagel,QUICK BITES,3.0,4.0,"4700 Keele St, North York",Cafe,15.0,North York
Toppoki,CASUAL DINING,,,"5 Northtown Way, Unit 16-17, North York M2N 7B1","Korean, Asian",25.0,North York
Uptown Churrasqueira,QUICK BITES,,,"2300 Finch Avenue West, Unit 67, Humber Summit, North York M9M 2Y3","Portuguese, BBQ",30.0,North York
Uptown Cafe & Eatery,CAFÉ,3.6,5.0,"Yonge-Norton Centre, 5255 Yonge Street, North York M2N 5P8",Cafe,40.0,North York
Koryo Korean Restaurant,CASUAL DINING,,,"4922 Yonge St, North York",Korean,40.0,North York
Seven Yummy Garden,CASUAL DINING,,,"3875 Don Mills Rd, North York, ON M2H 2S7",Chinese,30.0,North York
Formocha,BEVERAGE SHOP,,,"5377 Yonge Street, North York M2N 5R6",Bubble Tea,15.0,North York
Extreme Pita,QUICK BITES,2.7,4.0,"Sheppard Centre, Main Floor, 4841 Yonge Street, North York","Fast Food, Mediterranean",25.0,North York
Ba Li Laffa,CASUAL DINING,,,"3522 Bathurst Street, North York",Mediterranean,55.0,North York
The Cake Boutique,DESSERT PARLOR,,,"358 Wilson Avenue, North York",Desserts,20.0,North York
Pizzaville,QUICK BITES,3.9,4.0,"3288 Keele Street, North York","Pizza, Fast Food",25.0,North York
Caribu,QUICK BITES,,,"3412 Weston Road, North York","Guyanese, Caribbean",25.0,North York
Pho Plus,FAST CASUAL,,,"1881 Steeles Ave W Unit 5, Toronto M3H 5Y4","Chinese, Vietnamese",,North York
Haroo,CASUAL DINING,3.3,4.0,"5935 Yonge Street, North York M2M 3V7","Korean, Asian",45.0,North York
Anthony's Cafe,CAFÉ,,,"18 Wynford Drive, North York M3C 1W1",Cafe,20.0,North York
Purdy's,DESSERT PARLOR,,,"Fairview Mall, 1800 Sheppard Avenue East, North York","Desserts, Ice Cream",20.0,North York
Hakka Bro’s,CASUAL DINING,2.8,4.0,"3685 Keele Street, Unit 6, North York M3J 3H6","Caribbean, Hakka Chinese",10.0,North York
The West Wing,CASUAL DINING,2.8,4.0,"699 Lawrence Avenue West, North York M6A 1B4","Bar Food, American",40.0,North York
Daldongnae,CASUAL DINING,,,"6034 Yonge Street, North York, ON M2M 3W5","Korean, BBQ",35.0,North York
AfroSpice,QUICK BITES,,,"45 Four Winds Drive, North York",Nigerian,20.0,North York
Autentica Spanish Food & Empanadas,QUICK BITES,,,"Milvan Shopping Centre, 9 Milvan Drive, North York M9L 1Y9","Spanish, Cuban, Latin American",15.0,North York
Galito's Flame Grilled Chicken,CASUAL DINING,,,"6464 Yonge St Unit 164A, North York, ON M2M 3X4",African,25.0,North York
Peter G's,CASUAL DINING,,,"1060A Wilson Avenue, North York M3K 1G6","American, Grill, Breakfast",40.0,North York
Noodle King,QUICK BITES,,,"3240 Dufferin Street, North York M6A 2T2",Chinese,25.0,North York
The Soup Kettle,QUICK BITES,,,"40 Kodiak Crescent, North York",Cafe,15.0,North York
Burger King,FAST FOOD,,,1077 Wilson Avenue,"Fast Food, Burger",20.0,North York
Cake House Bakery,BAKERY,,,"1969 Finch Avenue West, North York M3N 2V3",Bakery,25.0,North York
Silly Goose,BAR,,,"1703 Victoria Park Avenue, North York",Bar Food,15.0,North York
Wingburger,QUICK BITES,,,"1173 Eglinton Avenue East, Toronto M4A 1J8",Burger,15.0,North York
Sandy's Diner,QUICK BITES,3.2,4.0,"59 Alness Street, North York",American,30.0,North York
Sunset Grill,CASUAL DINING,,,1123 Lodestar Road M3J 0G9,Diner,30.0,North York
Debe's Roti & Doubles,CASUAL DINING,,,"2881 Jane Street, Toronto M3N 2J5",Caribbean,25.0,North York
Spring China House,CASUAL DINING,,,"189 Sheppard Avenue East, North York M2N 3A8","Chinese, Asian",35.0,North York
El-Tipico Ecuatoriano,CASUAL DINING,,,"2312 Keele Street, North York M6M 3Z9",Latin American,30.0,North York
New York Fried Chicken,QUICK BITES,2.8,5.0,"Yorkgate Mall, 1 York Gate Boulevard, North York M3N 2K2","American, Fast Food",20.0,North York
Pho Lien Hung,QUICK BITES,,,"Finch and Keele Commercial Centre, Unit 7, 1300 Finch Avenue West, North York M3J 3K2",Vietnamese,30.0,North York
Boston Pizza,QUICK BITES,,,"100 - 5170 Yonge Street, North York, ON, M2N 0G1, Toronto",Pizza,20.0,North York
David's Tea,BEVERAGE SHOP,,,"Bayview Village Shopping Centre, Unit A22, 2901 Bayview Avenue, North York","Tea, Beverages",15.0,North York
Rock’n Deli,QUICK BITES,,,"Cf shops Don Mills, 32 Clock Tower Rd, Toronto",Fast Food,20.0,North York
Daldongnae Korean BBQ,CASUAL DINING,,,"6034 Yonge Street, Toronto, ON M2M 3W5","Korean, BBQ",25.0,North York
Atrium Cafe,CAFÉ,3.2,4.0,"255 Consumers Road, North York M2J 1R3",Cafe,20.0,North York
Chocol'Art,BAKERY,,,"2042 Sheppard Avenue East, Toronto M2J 5B3",Desserts,20.0,North York
Brioche Dorée,BAKERY,,,"5650 Yonge Street, Unit #2 Willowdale, North York, Toronto","Bakery, Cafe",30.0,North York
Mr. Sub,QUICK BITES,,,"Fairview Mall, 1800 Sheppard Avenue East, North York",Fast Food,25.0,North York
12 Tables,CASUAL DINING,3.1,4.0,"1552 Avenue Road, Toronto M5M 3X5","European, Italian",80.0,North York
Oh! Bar,BAR,,,"5467 Yonge Street, North York M2N 5S1","Bar Food, Korean, Asian",55.0,North York
Bun Bo Hue Pho,CASUAL DINING,3.8,4.0,"2385 Finch Avenue West, North York M9M","Vietnamese, Asian",35.0,North York
Hoo Hoo Large Fried Chicken,Other,,,"5629, Yonge Street, North York ON, M2M 3S9",Asian,15.0,North York
Wing Machine,QUICK BITES,3.1,4.0,"5439 Yonge Street, North York",Fast Food,30.0,North York
Donut Counter,CAFÉ,,,"The Bayview Mall, 3337 Bayview Street, North York M2K 1G4",Cafe,15.0,North York
Flaming Star,QUICK BITES,,,"4801 Steeles Avenue West, Unit 6, North York M9L 2W1","Fast Food, Greek, Grill",30.0,North York
Shanghai 360,QUICK BITES,,,"Yorkdale Mall, Food Court, 3401 Dufferin Street, North York",Chinese,20.0,North York
The Campus Bubble Tea,BEVERAGE SHOP,,,"York University, York Lanes, 4700 Keele Street, North York M3J 1P3","Bubble Tea, Beverages",15.0,North York
Pupuseria El Buen Sabor,Other,,,"9 Milvan Dr, Toronto",Latin American,30.0,North York
Lucky Dragon,QUICK BITES,,,"3203 Dufferin Street , North York M6A 2T2","Chinese, Asian",30.0,North York
NEWLY OPENED,Other,,,"85 Ellesmere Road, North York, Toronto","Indian, Pakistani",20.0,North York
Columbus Bakery,BAKERY,,,"2111 Jane Street, Unit 9, North York M3M 1A2",Bakery,15.0,North York
Richmond Kosher Bakery,BAKERY,2.7,4.0,"4119 Bathurst Street, North York M3H 3P4",Bakery,,North York
Alminz Kakanin,BAKERY,,,"369 Wilson Avenue, North York M3H 1S9","Bakery, Filipino, Desserts",15.0,North York
Las Fronteras,CASUAL DINING,,,"2300 Finch Avenue W, Unit 63, North York M9M 2C6",Latin American,45.0,North York
OPA! of Greece,QUICK BITES,,,"North York City Centre, 5150 Yonge Street, North York",Greek,25.0,North York
Pasta Goodness,QUICK BITES,3.5,4.0,"602 Marlee Avenue, Toronto","Italian, Bakery",80.0,North York
Chicken in the Kitchen,CASUAL DINING,,,"5600 Yonge St, North York, Toronto, ON M2N 5S2",Korean,35.0,North York
Koshi,Other,,,"Sheridan Mall, Food Court, Unit 1, 1700 Wilson Avenue, North York","Fast Food, Japanese, Asian",25.0,North York
Paramount Fine Foods,CASUAL DINING,,,"3401 Dufferin St, North York","Lebanese, Middle Eastern",50.0,North York
Pita Paradise Restaurant,CASUAL DINING,,,"1027 Finch Avenue West, Unit 3, North York M3J 2C7",Middle Eastern,30.0,North York
Pita Pit,QUICK BITES,,,"4205 Keele Street, Unit 8, North York",Healthy Food,25.0,North York
Kouzies,QUICK BITES,,,425 Eddystone Avenue Toronto,"Greek, Italian",35.0,North York
241 Pizza,QUICK BITES,,,"Yorkgate Mall, 1 York Gate Boulevard, North York","Pizza, Fast Food",30.0,North York
ScottHill Carribean Cuisine,CASUAL DINING,,,"1943 Avenue Road, Toronto M5M 4A2",Caribbean,25.0,North York
Dalisay Filipino Food,QUICK BITES,,,"800 Steeles Avenue West, North York","Filipino, Asian",25.0,North York
Kernels Popcorn,QUICK BITES,,,"Fairview Mall, 1800 Sheppard Avenue East, North York",Fast Food,15.0,North York
Olio e Braci,CASUAL DINING,,,1 Whitehorse Road M3J 3A7,Canadian,,North York
Buda Cafe,BAR,,,"5418 Yonge Street, North York M2N 5R8",Middle Eastern,50.0,North York
Yummy Dumpling House,QUICK BITES,,,"5 Northtown Way, Unit 16, North York M2N 7A1",Chinese,20.0,North York
Dormet Grill Kabob And Shawarma,CASUAL DINING,,,"2777 Steeles Ave W, Toronto M3J 3K5","Mediterranean, Middle Eastern",25.0,North York
Sang-Ji Fried Bao,CASUAL DINING,,,"1 Byng Avenue, North York, ON M2N 0E6",Chinese,25.0,North York
The Bagel Stop,Other,,,"Madison Centre, 4950 Yonge Street, Toronto",Cafe,15.0,North York
Chop Chop Wok,QUICK BITES,,,"1077 Wilson Avenue, Unit 7, North York M3K 1G7","Chinese, Asian",30.0,North York
Miso,QUICK BITES,,,"York University, Central Square, 4700 Keele Street, North York","Japanese, Asian",25.0,North York
Fat Bastard Burrito,QUICK BITES,,,"808 York Mills Road, North York","Mexican, Fast Food",25.0,North York
Pi Co.,QUICK BITES,,,"1070 Don Mills Road, North York, ON M3C 0H8",Pizza,20.0,North York
P & G Fish & Chips,QUICK BITES,,,"14 Bradstock Road, North York",Fish and Chips,25.0,North York
Bakery Gateau,BAKERY,,,"Liberty Plaza, Food Court, 865 York Mills Road, North York M3B 1Y6",Bakery,20.0,North York
Pho Mi Viet Hoa,CASUAL DINING,,,"2887 Jane Street, North York","Vietnamese, Asian",30.0,North York
Banh Mi Que Huong,QUICK BITES,,,"Finch Main Plaza, 2437 Finch Avenue West, North York M9M 2E7","Vietnamese, Sandwich, Fast Food",15.0,North York
New York Fried Chicken,QUICK BITES,,,"3314 Keele Street, North York M3K 2C5",Fast Food,20.0,North York
Baro Gun Pang Bakery,BAKERY,,,"6118 Yonge Street, North York M2M 3W7","Bakery, Korean",20.0,North York
Jamaica House,QUICK BITES,,,"2531 Finch Avenue West, North York","Jamaican, Caribbean, West Indian",30.0,North York
Basil Box,CASUAL DINING,,,"5607 Yonge Street, North York, ON M2M 3S9, Toronto, Toronto","Thai, Vietnamese",20.0,North York
Montego Jerk,QUICK BITES,,,"Yorkgate Mall, 1 York Gate Boulevard, North York M3N 2K2",Caribbean,,North York
Red and White,QUICK BITES,,,"1635 Lawrence Avenue Road, North York","Mediterranean, Grill",15.0,North York
Student Pizza and Curry,QUICK BITES,,,"45 Four Winds Drive, North York M3J 1K7","Pizza, Indian, Pakistani",20.0,North York
Falafel & Grill,QUICK BITES,,,"Finch and Keele Commercial Centre, 1300 Finch Avenue West, North York M3J 3K2","Middle Eastern, Mediterranean, Fast Food",25.0,North York
Cottage Restaurant,CAFÉ,,,"24/25, 15 Northtown Way, North York M2N 7A2","Burger, Pizza, Cafe",25.0,North York
Kabul Tehran Restaurant,BAKERY,,,"747 Don Mills Road, North York M3C 1T2",Bakery,25.0,North York
Subway,QUICK BITES,3.8,4.0,"Finchurst Plaza, 4907 Bathurst Street, North York",Fast Food,20.0,North York
Gangnam Sushi,CASUAL DINING,,,"191 Sheppard Avenue E, Toronto M2N 3A8","Sushi, Japanese, Korean",25.0,North York
Darosa,CASUAL DINING,,,"2853 Dufferin, North York M6B 3S4",Portuguese,55.0,North York
Delight Food,QUICK BITES,,,"Shoreham Shopping Centre, 4712 Jane Street, North York M3N 2L2",Caribbean,15.0,North York
Street Feast Grill,QUICK BITES,,,"586 Champagne Drive, North York",Fast Food,20.0,North York
Select Sandwich,QUICK BITES,,,"5775 Yonge Street, Lower Level, North York","Deli, Sandwich",25.0,North York
Deli Break,QUICK BITES,,,"37 Kodiak Crescent, North York M3J 3E5",Asian,15.0,North York
Pizza Hub,QUICK BITES,,,"2965 Islington Avenue, Unit 1, North York","Pizza, Fast Food",30.0,North York
Reginos Pizza,QUICK BITES,,,"Finch and Keele Commercial Centre, Unit 13, 1300 Finch Avenue West, North York M3J 2B1","Pizza, Fast Food",25.0,North York
Wing Burger,QUICK BITES,,,"1733 Eglinton Avenue, North York M4A 1J8","Fast Food, American",25.0,North York
Soul Jerk,QUICK BITES,,,"3125 Dufferin Street, North York M6A 2S7","Jamaican, Caribbean",20.0,North York
Wiki Star,QUICK BITES,,,"15 Northtown Way, Unit 20, North York M2N 7A2","Bubble Tea, Taiwanese, Asian",20.0,North York
Teavana,BEVERAGE SHOP,,,"Fairview Mall, 1800 Sheppard Avenue East, North York","Tea, Beverages",20.0,North York
Pho Saigon,CASUAL DINING,3.2,4.0,"1448 Lawrence Avenue, North York M4A 2S8","Vietnamese, Asian",30.0,North York
Bagnet Bros,CASUAL DINING,,,"3522 Bathurst St, North York, ON M6A 2C7",Filipino,,North York
Grill It Up,QUICK BITES,,,"Fairview Mall, 1800 Sheppard Avenue East, North York",Grill,25.0,North York
Big Al's Delish,QUICK BITES,,,"3325 Bathurst Street, North York M6A 2B7",Deli,25.0,North York
Licheng,CASUAL DINING,3.1,6.0,"529 Marlee Avenue, Toronto","Chinese, Sichuan",40.0,North York
Orfus Wrap And Grill,QUICK BITES,2.9,4.0,"3240 Dufferin Street, Unit 3, North York M6A 2T3",Middle Eastern,25.0,North York
Kosher Country Style,CAFÉ,,,"York University, Winters College, 4700 Keele Street, North York",Cafe,15.0,North York
Jack's Wonton Noodle Soup,Other,,,"5629, Yonge Street, North York ON, M2M 3S9",Asian,15.0,North York
Zorba The Greek,Other,3.0,4.0,"Parkway Mall, Inside Mall, 85 Ellesmere Road, North York M1R 4C1","Greek, Fast Food",20.0,North York
Asian Gourmet,QUICK BITES,,,"Centerpoint Mall, Food Court, 6464 Yonge Street, North York",Chinese,20.0,North York
Sushi House,CASUAL DINING,,,"191 Sheppard Avenue East, North York M2N","Sushi, Japanese, Korean, Asian",50.0,North York
Sichuan Ren,CASUAL DINING,,,"5195 Yonge Street, North York M2N 5P7",Sichuan,35.0,North York
Capri Bagels & Buns Inc,QUICK BITES,,,"84 Oakdale Road, North York M3N 1V9","Bakery, Cafe, Eastern European",20.0,North York
Panafest,BAR,,,"2708 Jane Street, North York",African,50.0,North York
